9.184367034834324262e-01 9.090231170768084956e-01 8.653846153846154188e-01
9.294306335204491898e-01 9.547432550043516430e-01 9.287652645861601552e-01
9.385245901639344135e-01 9.183391003460207314e-01 8.481327800829875363e-01
9.111111111111110938e-01 9.538346984363366143e-01 9.187056037884767656e-01
9.619349722442506190e-01 8.951367781155015191e-01 8.808971384377416447e-01
