9.184367034834324262e-01 8.521326290566710870e-01 8.360001075769751822e-01
9.294306335204491898e-01 8.687108416160491675e-01 8.405695357037554771e-01
9.385245901639344135e-01 8.927761075500595389e-01 8.571583334294436973e-01
9.111111111111110938e-01 8.169967142975333996e-01 8.372590876106137392e-01
9.619349722442506190e-01 8.726278656636190512e-01 8.629618947398877138e-01
