1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.200000000000000400e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.800000000000000044e-01 9.200000000000000400e-01 8.800000000000000044e-01 1.000000000000000000e+00 8.800000000000000044e-01 9.200000000000000400e-01 8.800000000000000044e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.599999999999999645e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.599999999999999645e-01 9.200000000000000400e-01 9.599999999999999645e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.599999999999999645e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.599999999999999645e-01 9.599999999999999645e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.200000000000000400e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01 8.800000000000000044e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01 9.599999999999999645e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.800000000000000044e-01 9.200000000000000400e-01 9.200000000000000400e-01 8.000000000000001554e-01 8.000000000000001554e-01 7.600000000000000089e-01 7.600000000000000089e-01 7.600000000000000089e-01 7.600000000000000089e-01 7.600000000000000089e-01 7.600000000000000089e-01 7.600000000000000089e-01 7.600000000000000089e-01 7.600000000000000089e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.599999999999999645e-01 8.800000000000000044e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01 8.800000000000000044e-01 9.200000000000000400e-01 9.200000000000000400e-01 9.200000000000000400e-01
