1.000000000000000048e-04 5.999999999999999778e-01 1.600000000000000000e+01 1.000000000000000048e-04 1.000000000000000000e+01 5.000000000000000000e+00 5.000000000000000000e+02 2.000000000000000000e+00 1.000000000000000000e+00 4.080717488789237790e-01 6.905267763137817383e+01 6.841168951988220215e+01
2.329798345265347015e-01 1.165709200677837037e-01 7.700000000000000000e+01 2.519741998424999941e-04 9.000000000000000000e+00 5.000000000000000000e+00 1.207000000000000000e+03 1.000000000000000000e+00 2.000000000000000000e+00 3.991031390134529011e-01 7.003589081764221191e+01 6.939487957954406738e+01
2.550650583526333781e-01 2.701651870724386950e-01 8.100000000000000000e+01 1.237284870516370053e-02 1.000000000000000000e+00 8.000000000000000000e+00 2.417000000000000000e+03 9.000000000000000000e+00 5.000000000000000000e+00 6.578947368421053099e-01 1.286516051292419434e+02 2.847673177719115856e+01
9.761655749028399359e-03 9.805957456807380401e-01 6.600000000000000000e+01 1.794624264081765605e-05 2.000000000000000000e+00 7.000000000000000000e+00 1.844000000000000000e+03 9.000000000000000000e+00 7.000000000000000000e+00 6.578947368421053099e-01 1.621409690380096436e+02 3.216193842887878418e+01
2.013271878677799862e-03 9.345712872410003591e-01 6.300000000000000000e+01 1.234317011018000064e-04 3.000000000000000000e+00 2.000000000000000000e+00 4.490000000000000000e+02 1.200000000000000000e+01 8.000000000000000000e+00 7.631578947368421462e-01 2.004207990169524862e+02 3.694638466835021973e+01
9.861200465569000539e-03 9.909353205429641820e-01 1.240000000000000000e+02 3.013467636265171063e-05 1.600000000000000000e+01 1.900000000000000000e+01 3.375000000000000000e+03 1.000000000000000000e+00 6.000000000000000000e+00 8.421052631578946901e-01 2.017865431308746338e+02 7.773147821426391602e+01
1.864937384331200000e-03 1.441146616777050915e-01 2.700000000000000000e+01 3.597683006885675120e-05 1.600000000000000000e+01 9.000000000000000000e+00 4.206000000000000000e+03 2.000000000000000000e+01 3.000000000000000000e+00 5.681917798981759304e-01 1.730466320514678955e+02 1.034473371505737163e+02
4.127895918849597805e-05 2.191411883778106029e-01 7.300000000000000000e+01 9.938371522078370108e-05 2.000000000000000000e+01 6.000000000000000000e+00 1.420000000000000000e+02 1.000000000000000000e+00 4.000000000000000000e+00 5.201793721973093643e-01 1.900294790267944336e+02 1.186560025215148784e+02
1.190548018151190053e-02 8.287664821024582906e-01 8.100000000000000000e+01 1.504893263500699978e-03 7.000000000000000000e+00 1.000000000000000000e+01 3.949000000000000000e+03 1.000000000000000000e+01 9.000000000000000000e+00 8.421052631578946901e-01 2.502974257469176678e+02 4.852821397781372070e+01
3.779923924055185019e-05 6.640889845878842346e-01 8.100000000000000000e+01 2.218217334255724948e-05 2.000000000000000000e+01 3.000000000000000000e+00 3.910000000000000000e+03 9.000000000000000000e+00 1.000000000000000000e+01 8.157894736842105088e-01 2.941994242668151855e+02 9.106999206542967329e+01
6.337462243223479508e-02 1.034325836934259918e-02 4.900000000000000000e+01 2.477549780247390032e-02 1.500000000000000000e+01 7.000000000000000000e+00 2.155000000000000000e+03 9.000000000000000000e+00 1.100000000000000000e+01 6.578947368421053099e-01 3.221055979728698730e+02 7.047641944885253906e+01
1.905044407349094693e-05 1.430364532696858926e-01 3.500000000000000000e+01 4.400567612066402312e-05 1.600000000000000000e+01 1.600000000000000000e+01 2.131000000000000000e+03 1.200000000000000000e+01 5.000000000000000000e+00 5.560538116591928759e-01 2.729900593757629395e+02 9.869503641128540039e+01
3.898621603717399974e-03 9.580670836805700308e-01 6.500000000000000000e+01 4.123566257142999877e-04 6.000000000000000000e+00 1.400000000000000000e+01 2.866000000000000000e+03 1.200000000000000000e+01 1.200000000000000000e+01 8.157894736842105088e-01 3.399144766330718994e+02 4.438938498497009277e+01
4.115751301146752250e-01 9.146636214450212243e-01 3.300000000000000000e+01 2.918532859040940455e-05 1.800000000000000000e+01 1.500000000000000000e+01 3.623000000000000000e+03 1.600000000000000000e+01 6.000000000000000000e+00 4.887892376681614026e-01 3.078264791965484619e+02 1.165599308013916016e+02
7.973813868950255126e-05 3.655469121265159799e-02 2.900000000000000000e+01 2.134783281298707460e-05 2.000000000000000000e+00 1.200000000000000000e+01 4.639000000000000000e+03 1.900000000000000000e+01 7.000000000000000000e+00 3.991031390134529011e-01 3.151548440456390381e+02 4.092618083953857422e+01
2.730907962462700116e-03 9.600413915349044203e-01 6.200000000000000000e+01 9.513640870265599458e-02 1.900000000000000000e+01 1.100000000000000000e+01 3.112000000000000000e+03 1.500000000000000000e+01 1.300000000000000000e+01 6.842105263157894912e-01 4.126943557262420654e+02 8.926028037071228027e+01
1.029830383547400028e-03 8.014738375026777550e-01 7.400000000000000000e+01 4.883491111822090003e-02 1.500000000000000000e+01 7.000000000000000000e+00 1.940000000000000000e+03 9.000000000000000000e+00 1.400000000000000000e+01 5.000000000000000000e-01 4.161500203609466553e+02 7.490599417686462402e+01
5.209913881773720274e-06 1.408567692691136963e-01 1.110000000000000000e+02 1.913678560740999948e-04 1.400000000000000000e+01 1.500000000000000000e+01 1.000000000000000000e+03 1.900000000000000000e+01 8.000000000000000000e+00 4.977578475336322805e-01 3.986850159168243408e+02 8.960626387596130371e+01
6.067522075281800431e-03 2.285043783220349900e-01 1.160000000000000000e+02 3.677257320288680037e-05 1.400000000000000000e+01 1.700000000000000000e+01 4.174000000000000000e+03 2.000000000000000000e+01 9.000000000000000000e+00 6.412556053811658829e-01 4.047957839965819744e+02 8.839634752273559570e+01
2.388889456640388986e-01 8.933876907888160801e-01 1.200000000000000000e+02 5.754136195228999823e-04 1.000000000000000000e+01 5.000000000000000000e+00 4.648000000000000000e+03 9.000000000000000000e+00 1.500000000000000000e+01 7.894736842105263275e-01 4.728954710960388184e+02 5.898228144645690918e+01
1.467082268175999994e-04 8.436877615041457057e-01 1.250000000000000000e+02 6.234408690033200161e-03 1.700000000000000000e+01 6.000000000000000000e+00 1.848000000000000000e+03 1.700000000000000000e+01 1.600000000000000000e+01 9.210526315789472340e-01 4.967870922088623047e+02 7.919628667831420898e+01
1.357459966132600017e-03 7.957783418005633935e-01 1.280000000000000000e+02 5.617338081382349663e-02 5.000000000000000000e+00 1.900000000000000000e+01 2.067000000000000000e+03 2.000000000000000000e+01 1.100000000000000000e+01 4.394618834080716852e-01 4.541616606712340740e+02 4.810671114921569824e+01
1.603165433784665519e-05 4.461132454129767000e-01 1.200000000000000000e+01 3.584723804346327499e-05 1.200000000000000000e+01 1.800000000000000000e+01 3.443000000000000000e+03 2.000000000000000000e+01 1.000000000000000000e+01 4.753363228699551968e-01 4.863440508842468262e+02 8.639758443832397461e+01
5.528943260766389783e-02 5.718674683178220919e-01 6.600000000000000000e+01 7.215580875340000221e-03 1.500000000000000000e+01 5.000000000000000000e+00 2.613000000000000000e+03 1.000000000000000000e+01 1.700000000000000000e+01 9.210526315789472340e-01 5.466749317646026611e+02 7.244089770317077637e+01
1.282434754032030048e-02 7.923706803709910096e-01 6.900000000000000000e+01 3.936292043717250222e-02 1.200000000000000000e+01 2.000000000000000000e+00 2.250000000000000000e+03 1.100000000000000000e+01 1.800000000000000000e+01 7.894736842105263275e-01 5.635087504386901855e+02 6.538472676277160645e+01
5.868450384205779746e-02 3.857986196656961742e-01 1.190000000000000000e+02 6.011575035561400084e-03 1.200000000000000000e+01 1.700000000000000000e+01 3.509000000000000000e+03 2.000000000000000000e+01 1.200000000000000000e+01 4.125560538116592735e-01 5.485137543678283691e+02 9.310063314437866211e+01
5.727200692827999614e-04 7.291636688372008512e-01 1.260000000000000000e+02 1.516909606569000093e-04 1.200000000000000000e+01 5.000000000000000000e+00 3.820000000000000000e+03 2.000000000000000000e+01 1.300000000000000000e+01 6.547085201793721998e-01 5.670342276096343994e+02 7.944068884849548340e+01
1.308470444862399901e-03 3.628928374923990896e-01 1.120000000000000000e+02 1.088809336366130046e-02 2.000000000000000000e+01 8.000000000000000000e+00 2.655000000000000000e+03 3.000000000000000000e+00 1.900000000000000000e+01 6.578947368421053099e-01 6.427953014373779297e+02 9.478498077392578125e+01
2.408621765932119965e-05 3.631427367289757902e-01 1.100000000000000000e+02 3.275162418087119998e-02 1.800000000000000000e+01 1.600000000000000000e+01 1.625000000000000000e+03 1.200000000000000000e+01 2.000000000000000000e+01 3.421052631578946901e-01 6.513212344646453857e+02 8.647866320610046387e+01
2.394318595500377900e-01 9.544880427150431723e-01 1.210000000000000000e+02 1.430966784386942247e-05 1.400000000000000000e+01 2.000000000000000000e+01 4.212000000000000000e+03 5.000000000000000000e+00 1.400000000000000000e+01 5.336322869955156811e-01 6.504768252372741699e+02 1.006997246742248393e+02
2.687347051331219830e-02 6.398591933578746671e-01 1.150000000000000000e+02 5.376170609540210227e-02 1.300000000000000000e+01 2.000000000000000000e+00 4.436000000000000000e+03 1.300000000000000000e+01 1.500000000000000000e+01 4.035874439461883956e-01 6.539506793022155762e+02 8.578694343566894531e+01
1.047442922681000063e-04 8.620108389990353004e-01 9.000000000000000000e+01 3.223157541268199897e-03 1.200000000000000000e+01 1.800000000000000000e+01 1.972000000000000000e+03 2.000000000000000000e+01 2.200000000000000000e+01 8.684210526315789824e-01 7.198301892280578613e+02 6.717345404624938965e+01
3.188357876737999970e-04 4.408396901760633924e-01 1.110000000000000000e+02 4.161243622880599763e-02 2.000000000000000000e+01 6.000000000000000000e+00 3.223000000000000000e+03 1.100000000000000000e+01 2.100000000000000000e+01 3.421052631578946901e-01 7.328427875041961670e+02 8.882005071640014648e+01
8.273479998968240323e-02 2.166518091776321042e-01 2.700000000000000000e+01 2.115044983854049918e-02 1.400000000000000000e+01 1.400000000000000000e+01 4.068000000000000000e+03 2.000000000000000000e+01 1.700000000000000000e+01 3.542600896860986781e-01 7.431105618476867676e+02 8.780857324600219727e+01
6.401768521259209769e-06 9.660149306321353935e-01 2.900000000000000000e+01 5.321767486276099933e-03 2.000000000000000000e+01 7.000000000000000000e+00 3.964000000000000000e+03 1.800000000000000000e+01 2.300000000000000000e+01 8.421052631578946901e-01 8.061469027996063232e+02 8.498830986022949219e+01
3.635872869534340931e-06 4.840268213235398020e-01 6.700000000000000000e+01 8.601060974213399837e-03 1.500000000000000000e+01 3.000000000000000000e+00 4.546000000000000000e+03 1.900000000000000000e+01 2.400000000000000000e+01 7.894736842105263275e-01 8.091356680393218994e+02 7.495263886451721191e+01
5.137689409973964505e-01 5.022640919862036979e-01 9.000000000000000000e+00 8.418385462446230372e-02 1.600000000000000000e+01 4.000000000000000000e+00 1.452000000000000000e+03 2.000000000000000000e+01 1.600000000000000000e+01 4.035874439461883956e-01 7.577141201496124268e+02 1.058700797557830811e+02
1.109727367712000059e-04 9.657743951204516009e-01 5.000000000000000000e+01 9.712660911796000378e-04 1.500000000000000000e+01 5.000000000000000000e+00 4.793000000000000000e+03 2.000000000000000000e+01 1.800000000000000000e+01 5.470852017937219980e-01 8.363593459129333496e+02 9.202673268318176270e+01
3.276731339785000116e-04 5.068148468655405692e-01 1.900000000000000000e+01 1.963470856575640078e-02 1.900000000000000000e+01 6.000000000000000000e+00 2.380000000000000000e+02 1.700000000000000000e+01 2.500000000000000000e+01 6.578947368421053099e-01 8.938220567703247070e+02 8.632691884040832520e+01
8.093151410800999805e-04 5.940223826115760275e-01 9.000000000000000000e+01 8.493410877527699659e-03 1.900000000000000000e+01 1.800000000000000000e+01 1.243000000000000000e+03 1.800000000000000000e+01 2.600000000000000000e+01 7.368421052631578538e-01 8.956199660301208496e+02 8.514734721183776855e+01
9.013487343826200732e-03 6.720901686715553547e-01 1.210000000000000000e+02 5.780283487953047209e-05 1.500000000000000000e+01 6.000000000000000000e+00 3.956000000000000000e+03 1.900000000000000000e+01 1.900000000000000000e+01 6.008968609865470434e-01 8.530016739368438721e+02 9.404183149337768555e+01
2.802058088425999987e-04 2.174953303802265037e-01 9.300000000000000000e+01 1.053430148000969978e-02 1.300000000000000000e+01 5.000000000000000000e+00 3.960000000000000000e+02 1.800000000000000000e+01 2.700000000000000000e+01 9.473684210526316374e-01 9.616310641765594482e+02 6.647412157058715820e+01
3.166578122926000187e-04 1.921018968709173047e-01 9.800000000000000000e+01 3.271800955553675548e-05 9.000000000000000000e+00 9.000000000000000000e+00 4.173000000000000000e+03 2.000000000000000000e+01 2.000000000000000000e+01 5.560538116591928759e-01 9.071035232543944176e+02 6.950577473640441895e+01
2.536309564467999840e-04 3.849141164695069062e-01 1.280000000000000000e+02 4.648869166101399913e-03 1.700000000000000000e+01 1.800000000000000000e+01 4.899000000000000000e+03 1.500000000000000000e+01 2.800000000000000000e+01 6.578947368421053099e-01 9.784019165039062500e+02 8.143966412544250488e+01
2.627573563090000101e-04 7.107181425935604757e-01 1.270000000000000000e+02 6.425887820612999780e-04 1.400000000000000000e+01 1.400000000000000000e+01 3.930000000000000000e+03 5.000000000000000000e+00 2.100000000000000000e+01 5.470852017937219980e-01 9.444740471839903648e+02 9.034336876869201660e+01
1.100824562744602969e-01 7.139365770967549818e-02 7.100000000000000000e+01 3.226897772870500076e-03 1.400000000000000000e+01 2.000000000000000000e+01 3.868000000000000000e+03 1.200000000000000000e+01 2.900000000000000000e+01 8.684210526315789824e-01 1.032726890802383423e+03 6.974191427230834961e+01
